order_date,region,category,quantity,sales,profit
2024-09-01,South,Office Supplies,5,396.15,120.8
2024-09-02,West,Furniture,6,128.31,29.93
2024-09-03,East,Technology,9,83.01,19.26
2024-09-03,East,Office Supplies,3,385.27,34.79
2024-09-04,West,Technology,5,69.61,-4.38
2024-09-04,Central,Office Supplies,6,68.88,14.45
2024-09-04,South,Furniture,6,102.68,-0.62
2024-09-04,East,Office Supplies,5,136.56,44.53
2024-09-04,West,Technology,6,393.77,-7.37
2024-09-04,East,Office Supplies,1,300.92,-8.72
2024-09-04,South,Technology,7,486.95,110.57
2024-09-04,Central,Furniture,8,101.94,2.54
2024-09-06,East,Furniture,2,72.45,6.4
2024-09-06,West,Technology,3,217.5,3.81
2024-09-07,Central,Furniture,7,488.4,100.98
2024-09-07,East,Technology,7,644.56,176.14
2024-09-07,West,Furniture,8,403.89,56.17
2024-09-07,Central,Office Supplies,8,157.19,5.23
2024-09-07,Central,Technology,3,36.99,10.36
2024-09-08,South,Technology,1,209.87,16.18
2024-09-08,West,Technology,7,618.09,39.99
2024-09-08,East,Furniture,4,224.26,-8.01
2024-09-11,East,Office Supplies,4,186.05,56.87
2024-09-11,West,Furniture,2,360.57,101.96
2024-09-11,West,Office Supplies,6,101.4,19.55
2024-09-11,East,Office Supplies,2,126.09,42.28
2024-09-13,West,Technology,5,271.86,44.92
2024-09-14,South,Technology,8,192.87,17.31
2024-09-14,West,Office Supplies,4,487.85,41.55
2024-09-14,East,Technology,3,344.68,-31.45
2024-09-14,West,Furniture,3,296.57,74.24
2024-09-14,East,Office Supplies,8,35.82,1.55
2024-09-14,West,Office Supplies,9,178.92,-9.0
2024-09-15,South,Furniture,6,486.38,-15.37
2024-09-15,West,Furniture,7,220.45,-6.02
2024-09-15,East,Office Supplies,3,327.64,55.17
2024-09-15,West,Office Supplies,2,842.28,256.88
2024-09-16,West,Office Supplies,6,112.8,-5.27
2024-09-16,South,Furniture,9,128.43,-1.47
2024-09-16,West,Furniture,3,256.88,75.76
2024-09-17,Central,Furniture,6,100.76,11.56
2024-09-17,Central,Technology,2,164.2,-3.44
2024-09-18,West,Office Supplies,1,274.55,22.01
2024-09-19,Central,Furniture,1,205.92,18.75
2024-09-19,South,Office Supplies,5,482.51,153.17
2024-09-20,South,Office Supplies,1,119.77,10.36
2024-09-20,Central,Office Supplies,6,303.63,10.68
2024-09-21,Central,Technology,5,134.2,7.0
2024-09-21,West,Office Supplies,1,339.03,29.37
2024-09-22,East,Office Supplies,5,219.46,-19.9
2024-09-22,South,Furniture,2,169.97,20.22
2024-09-23,South,Office Supplies,1,547.1,-5.6
2024-09-23,West,Office Supplies,5,661.79,150.84
2024-09-24,East,Technology,2,80.89,-3.89
2024-09-25,Central,Furniture,5,210.09,-13.63
2024-09-25,East,Technology,5,445.28,131.01
2024-09-25,South,Technology,9,290.29,41.12
2024-09-25,South,Office Supplies,9,139.35,27.81
2024-09-25,South,Technology,4,170.44,-7.12
2024-09-26,South,Office Supplies,4,95.77,19.5
2024-09-26,East,Office Supplies,1,406.15,60.58
2024-09-26,Central,Office Supplies,6,83.33,16.77
2024-09-27,Central,Technology,2,49.43,17.08
2024-09-28,West,Technology,8,430.77,-31.1
2024-09-28,West,Furniture,2,103.49,1.3
2024-09-29,South,Office Supplies,6,292.53,59.97
2024-09-29,West,Technology,5,35.41,6.67
2024-09-29,East,Technology,2,261.94,46.64
2024-09-30,West,Furniture,3,73.14,21.39
2024-09-30,West,Office Supplies,8,102.37,23.53
2024-10-01,East,Furniture,1,410.17,42.63
2024-10-01,South,Office Supplies,3,442.45,63.46
2024-10-01,Central,Furniture,7,282.16,77.47
2024-10-01,South,Office Supplies,9,78.43,-5.94
2024-10-02,East,Furniture,9,197.14,60.51
2024-10-02,East,Furniture,7,218.74,2.99
2024-10-02,East,Furniture,2,113.13,37.6
2024-10-03,West,Furniture,7,102.32,17.24
2024-10-03,West,Furniture,1,60.31,-1.99
2024-10-03,West,Technology,7,158.83,27.75
2024-10-04,Central,Furniture,6,308.95,51.01
2024-10-04,East,Technology,9,390.28,76.66
2024-10-04,East,Technology,6,171.62,-11.53
2024-10-04,South,Technology,7,299.63,-11.63
2024-10-05,East,Office Supplies,1,222.33,-4.74
2024-10-06,East,Technology,3,171.21,25.91
2024-10-06,West,Technology,3,302.59,-8.23
2024-10-06,West,Furniture,1,122.84,11.52
2024-10-07,West,Technology,9,219.95,24.55
2024-10-07,West,Technology,4,63.84,22.27
2024-10-07,West,Office Supplies,7,444.9,36.77
2024-10-07,West,Office Supplies,7,236.94,78.96
2024-10-07,East,Furniture,2,214.39,20.06
2024-10-08,Central,Office Supplies,8,302.93,7.19
2024-10-09,Central,Office Supplies,5,569.76,-46.07
2024-10-09,West,Furniture,1,89.32,8.75
2024-10-09,West,Office Supplies,3,35.0,2.42
2024-10-09,East,Furniture,2,316.52,15.47
2024-10-10,West,Furniture,3,27.95,6.31
2024-10-10,South,Office Supplies,4,226.22,4.28
2024-10-11,Central,Office Supplies,6,132.29,4.12
2024-10-13,West,Office Supplies,4,432.53,-21.28
2024-10-14,West,Technology,7,206.21,14.23
2024-10-14,East,Office Supplies,5,320.85,-2.93
2024-10-15,East,Furniture,6,187.95,20.59
2024-10-15,East,Office Supplies,7,3.94,0.31
2024-10-16,West,Office Supplies,3,36.91,-1.18
2024-10-16,West,Furniture,2,129.35,-5.88
2024-10-17,East,Office Supplies,4,72.17,13.07
2024-10-17,East,Technology,8,64.71,-4.39
2024-10-17,Central,Office Supplies,3,243.05,38.21
2024-10-18,East,Furniture,3,283.42,66.09
2024-10-18,West,Furniture,3,333.21,4.62
2024-10-18,West,Technology,1,280.41,43.57
2024-10-19,South,Furniture,2,111.96,14.88
2024-10-20,West,Office Supplies,8,422.62,84.7
2024-10-20,West,Office Supplies,9,261.72,25.27
2024-10-20,South,Office Supplies,8,171.06,13.64
2024-10-20,Central,Technology,1,459.78,151.44
2024-10-20,West,Furniture,3,32.21,2.24
2024-10-20,Central,Office Supplies,3,97.43,-4.85
2024-10-21,South,Office Supplies,2,161.52,12.99
2024-10-21,West,Furniture,7,82.8,24.22
2024-10-21,South,Furniture,1,231.92,35.77
2024-10-21,South,Office Supplies,5,262.6,-10.72
2024-10-21,East,Office Supplies,8,222.87,21.97
2024-10-22,South,Office Supplies,6,192.41,55.93
2024-10-22,South,Office Supplies,1,138.79,3.1
2024-10-23,West,Furniture,4,90.45,11.14
2024-10-23,Central,Furniture,3,114.19,36.64
2024-10-23,East,Office Supplies,9,715.08,67.94
2024-10-23,West,Office Supplies,1,395.9,-5.04
2024-10-24,West,Technology,9,242.6,82.23
2024-10-24,South,Technology,4,265.84,77.31
2024-10-24,Central,Furniture,2,158.35,1.6
2024-10-25,Central,Office Supplies,6,117.17,39.42
2024-10-25,Central,Office Supplies,1,553.82,-7.12
2024-10-25,East,Furniture,3,227.21,59.75
2024-10-25,West,Furniture,9,87.17,27.98
2024-10-25,East,Office Supplies,7,176.86,38.07
2024-10-25,West,Office Supplies,3,432.53,138.72
2024-10-25,West,Technology,3,285.9,22.14
2024-10-26,South,Office Supplies,4,274.25,40.89
2024-10-26,Central,Office Supplies,1,178.74,34.56
2024-10-26,East,Technology,7,447.13,20.19
2024-10-27,West,Office Supplies,4,95.47,20.74
2024-10-27,Central,Office Supplies,2,127.73,40.17
2024-10-27,West,Office Supplies,7,203.43,-17.86
2024-10-27,West,Technology,4,317.79,2.06
2024-10-27,West,Technology,8,318.19,26.42
2024-10-28,East,Office Supplies,9,38.47,4.9
2024-10-28,East,Office Supplies,7,120.68,32.34
2024-10-28,East,Office Supplies,8,88.36,30.91
2024-10-29,South,Office Supplies,1,105.04,31.86
2024-10-30,Central,Office Supplies,9,206.63,45.83
2024-10-31,South,Office Supplies,9,278.38,46.68
2024-10-31,West,Technology,2,102.94,32.48
2024-10-31,South,Furniture,9,292.74,56.56
2024-10-31,Central,Office Supplies,4,109.27,0.98
2024-10-31,West,Office Supplies,2,48.54,0.72
2024-11-02,East,Technology,2,551.91,99.06
2024-11-02,South,Furniture,9,120.44,9.83
2024-11-02,East,Office Supplies,6,99.71,14.42
2024-11-02,West,Furniture,4,18.12,2.99
2024-11-02,East,Office Supplies,3,45.11,3.64
2024-11-02,West,Furniture,5,185.61,24.05
2024-11-03,West,Technology,3,47.36,12.82
2024-11-03,West,Office Supplies,6,71.71,17.13
2024-11-03,West,Office Supplies,4,97.39,8.57
2024-11-03,West,Office Supplies,3,237.35,-2.34
2024-11-04,South,Technology,2,399.31,44.12
2024-11-05,Central,Furniture,4,216.3,5.4
2024-11-05,Central,Furniture,9,155.65,-13.16
2024-11-05,West,Furniture,5,374.8,-29.21
2024-11-06,South,Office Supplies,4,103.15,4.12
2024-11-06,West,Technology,2,429.75,19.73
2024-11-06,West,Furniture,1,151.31,-2.41
2024-11-06,West,Office Supplies,7,221.66,58.78
2024-11-06,West,Furniture,4,230.1,29.68
2024-11-06,West,Technology,4,48.84,10.68
2024-11-07,Central,Office Supplies,5,276.27,-15.72
2024-11-07,East,Furniture,3,212.35,-6.01
2024-11-07,East,Technology,5,179.94,56.14
2024-11-08,Central,Furniture,4,116.41,35.97
2024-11-08,West,Office Supplies,7,188.93,58.63
2024-11-11,West,Furniture,2,461.41,127.39
2024-11-11,West,Office Supplies,2,161.69,39.79
2024-11-12,South,Office Supplies,6,446.62,113.23
2024-11-12,Central,Furniture,8,52.68,-1.49
2024-11-12,West,Furniture,5,279.51,33.9
2024-11-12,Central,Technology,6,811.84,168.99
2024-11-12,East,Office Supplies,7,151.19,-6.04
2024-11-13,West,Furniture,9,184.36,39.26
2024-11-13,West,Furniture,8,845.11,207.76
2024-11-14,West,Furniture,1,253.32,51.7
2024-11-14,East,Furniture,8,99.69,22.63
2024-11-14,East,Office Supplies,3,325.72,70.76
2024-11-15,West,Office Supplies,5,127.92,-7.38
2024-11-15,Central,Office Supplies,9,105.52,21.12
2024-11-15,West,Office Supplies,6,569.69,125.46
2024-11-15,West,Office Supplies,2,45.91,-1.1
2024-11-15,Central,Furniture,4,195.36,21.49
2024-11-15,West,Technology,1,217.04,52.37
2024-11-16,South,Furniture,4,639.08,80.62
2024-11-16,West,Furniture,9,42.1,8.17
2024-11-16,East,Office Supplies,9,331.74,34.61
2024-11-17,West,Technology,4,174.54,-2.19
2024-11-17,West,Furniture,9,135.44,37.49
2024-11-17,East,Furniture,3,131.0,13.69
2024-11-17,East,Office Supplies,1,266.91,4.86
2024-11-18,East,Office Supplies,3,147.45,4.35
2024-11-18,East,Furniture,6,141.59,-9.61
2024-11-18,West,Office Supplies,2,561.82,185.9
2024-11-19,Central,Office Supplies,4,76.22,-0.22
2024-11-19,Central,Office Supplies,2,195.51,62.07
2024-11-19,Central,Office Supplies,3,320.62,81.09
2024-11-19,East,Office Supplies,7,87.97,12.47
2024-11-19,Central,Furniture,5,602.04,183.36
2024-11-19,West,Technology,5,284.1,80.19
2024-11-20,East,Office Supplies,3,40.0,1.74
2024-11-20,West,Furniture,4,153.81,40.9
2024-11-20,East,Furniture,7,314.27,27.14
2024-11-20,Central,Office Supplies,8,424.27,82.56
2024-11-21,Central,Technology,8,265.52,18.0
2024-11-21,East,Office Supplies,7,108.36,29.03
2024-11-21,West,Office Supplies,5,265.53,91.77
2024-11-21,East,Office Supplies,1,85.07,-5.01
2024-11-21,East,Technology,4,123.84,11.33
2024-11-22,West,Technology,1,431.96,92.07
2024-11-22,West,Office Supplies,7,410.02,82.8
2024-11-22,East,Office Supplies,4,185.63,37.74
2024-11-22,West,Furniture,8,100.23,-3.72
2024-11-23,West,Furniture,7,237.19,16.52
2024-11-23,South,Technology,2,128.75,28.55
2024-11-23,West,Office Supplies,6,115.32,31.72
2024-11-23,Central,Office Supplies,5,289.18,23.19
2024-11-23,Central,Furniture,5,412.57,30.76
2024-11-25,West,Furniture,8,394.35,40.16
2024-11-25,Central,Office Supplies,3,225.33,-21.04
2024-11-26,Central,Office Supplies,5,48.7,15.77
2024-11-26,East,Office Supplies,7,216.15,52.76
2024-11-27,Central,Office Supplies,2,111.5,-5.36
2024-11-27,East,Office Supplies,2,79.4,27.14
2024-11-28,West,Furniture,7,171.46,56.51
2024-11-28,Central,Office Supplies,3,194.0,-13.5
2024-11-28,West,Office Supplies,5,369.51,81.89
2024-11-29,Central,Technology,3,193.81,27.81
2024-11-29,Central,Technology,8,281.72,29.9
2024-11-29,South,Technology,7,109.26,20.56
2024-11-29,Central,Office Supplies,3,398.49,89.97
2024-11-30,West,Furniture,5,576.88,-42.37
2024-11-30,East,Office Supplies,3,328.37,85.34
2024-11-30,West,Furniture,5,239.81,37.77
2024-11-30,Central,Furniture,1,31.33,-1.32
2024-11-30,South,Technology,8,234.62,50.6
2024-11-30,West,Office Supplies,9,168.85,48.65
2024-12-01,West,Furniture,2,431.05,79.88
2024-12-01,East,Technology,5,304.43,101.1
2024-12-02,West,Office Supplies,5,99.22,25.99
2024-12-02,Central,Furniture,5,15.81,-1.24
2024-12-03,East,Technology,9,189.16,62.57
2024-12-04,South,Furniture,2,108.18,-1.4
2024-12-04,East,Technology,9,146.66,24.79
2024-12-04,Central,Technology,5,550.69,156.72
2024-12-04,South,Office Supplies,4,29.05,8.52
2024-12-05,East,Office Supplies,9,153.91,-2.69
2024-12-05,West,Furniture,2,135.92,26.8
2024-12-05,East,Office Supplies,6,81.08,15.5
2024-12-06,East,Technology,5,89.53,3.85
2024-12-07,Central,Office Supplies,9,254.45,4.69
2024-12-07,Central,Furniture,1,230.7,-17.66
2024-12-07,East,Technology,8,16.28,3.22
2024-12-09,South,Office Supplies,7,108.78,13.78
2024-12-09,East,Office Supplies,3,355.87,39.68
2024-12-09,East,Technology,9,194.14,46.56
2024-12-10,Central,Technology,7,700.77,-66.93
2024-12-10,East,Furniture,2,128.49,44.38
2024-12-10,East,Office Supplies,9,339.3,27.81
2024-12-10,West,Technology,2,167.21,49.06
2024-12-10,West,Office Supplies,9,194.11,65.73
2024-12-10,East,Office Supplies,7,152.86,-11.48
2024-12-11,Central,Furniture,2,309.01,-2.88
2024-12-11,Central,Office Supplies,1,268.64,27.18
2024-12-11,West,Office Supplies,7,210.13,63.76
2024-12-12,Central,Office Supplies,8,373.82,10.71
2024-12-13,South,Office Supplies,8,666.69,95.9
2024-12-14,South,Furniture,7,307.95,89.1
2024-12-14,West,Furniture,7,179.32,-10.85
2024-12-14,South,Technology,4,455.38,104.95
2024-12-14,Central,Furniture,2,174.9,29.32
2024-12-14,East,Office Supplies,2,253.97,-7.07
2024-12-14,East,Office Supplies,1,305.84,46.46
2024-12-15,South,Technology,1,710.84,-8.88
2024-12-16,West,Office Supplies,5,365.17,-2.57
2024-12-16,Central,Furniture,9,119.57,26.96
2024-12-17,Central,Office Supplies,5,129.09,0.67
2024-12-17,West,Office Supplies,1,254.26,-18.86
2024-12-18,Central,Office Supplies,2,157.47,8.84
2024-12-18,West,Furniture,1,408.03,58.02
2024-12-19,West,Furniture,5,1411.28,106.66
2024-12-19,East,Technology,9,146.38,24.55
2024-12-20,South,Furniture,2,80.61,18.58
2024-12-20,East,Office Supplies,2,518.82,153.28
2024-12-21,East,Furniture,5,222.8,41.85
2024-12-21,Central,Office Supplies,9,154.92,32.25
2024-12-22,Central,Furniture,9,162.64,44.03
2024-12-23,South,Technology,9,147.04,16.57
2024-12-23,South,Office Supplies,3,319.39,58.81
2024-12-24,Central,Technology,8,130.34,-3.73
2024-12-24,South,Office Supplies,1,238.69,71.64
2024-12-25,West,Furniture,4,340.48,3.17
2024-12-25,West,Technology,9,134.8,7.54
2024-12-25,East,Technology,4,285.9,35.0
2024-12-26,East,Technology,2,264.25,63.0
2024-12-26,West,Office Supplies,2,76.67,20.68
2024-12-26,Central,Furniture,2,225.63,14.0
2024-12-26,Central,Office Supplies,9,430.01,145.96
2024-12-27,East,Office Supplies,4,382.97,101.06
2024-12-27,West,Technology,5,169.33,-7.0
2024-12-27,East,Furniture,2,504.31,157.48
2024-12-27,East,Office Supplies,2,440.54,72.61
2024-12-27,East,Office Supplies,1,218.51,45.48
2024-12-27,South,Office Supplies,9,169.02,0.56
2024-12-27,Central,Furniture,2,11.8,2.72
2024-12-27,Central,Office Supplies,1,17.73,-0.21
2024-12-28,West,Office Supplies,5,7.64,0.37
2024-12-29,East,Furniture,3,427.16,52.89
2024-12-29,Central,Furniture,9,155.83,36.74
2024-12-29,Central,Furniture,7,177.34,48.02
2024-12-30,East,Technology,8,62.51,14.3
2024-12-30,Central,Furniture,1,579.35,-14.39
2024-12-30,West,Furniture,2,181.21,23.45
2024-12-31,West,Office Supplies,3,80.46,25.53
2024-12-31,East,Furniture,8,176.89,24.52
