order_date,region,category,quantity,sales,profit
2025-10-08,West,Office Supplies,6,171.41,13.46
2025-10-08,Central,Technology,9,522.0,82.27
2025-10-08,West,Technology,5,185.46,26.89
2025-10-08,Central,Technology,2,294.08,9.18
2025-10-09,East,Office Supplies,6,552.75,177.92
2025-10-09,Central,Furniture,9,233.52,31.44
2025-10-09,Central,Technology,3,376.45,104.15
2025-10-09,South,Office Supplies,8,130.25,46.7
2025-10-09,East,Technology,4,204.15,29.79
2025-10-09,West,Technology,2,245.55,54.25
2025-10-10,East,Furniture,5,212.11,57.98
2025-10-10,Central,Technology,9,443.67,16.45
2025-10-10,East,Office Supplies,5,124.83,24.16
2025-10-10,South,Office Supplies,6,92.83,21.73
2025-10-10,East,Technology,5,373.52,142.38
2025-10-10,East,Technology,7,252.56,70.51
2025-10-11,East,Technology,8,311.07,-11.23
2025-10-11,East,Furniture,8,140.5,36.26
2025-10-11,East,Furniture,8,237.09,47.34
2025-10-11,East,Furniture,6,569.32,90.18
2025-10-11,East,Office Supplies,4,19.26,-0.52
2025-10-11,East,Office Supplies,3,124.87,20.23
2025-10-11,South,Furniture,9,354.02,139.72
2025-10-11,East,Technology,4,680.6,79.72
2025-10-11,Central,Office Supplies,5,289.59,12.08
2025-10-11,East,Furniture,9,63.32,14.13
2025-10-11,Central,Furniture,5,160.47,40.3
2025-10-12,Central,Office Supplies,7,175.93,23.96
2025-10-12,West,Technology,7,428.08,94.53
2025-10-12,South,Office Supplies,3,435.03,135.01
2025-10-12,East,Furniture,4,376.52,128.31
2025-10-12,West,Technology,9,314.91,6.84
2025-10-12,Central,Furniture,3,491.47,79.9
2025-10-12,Central,Office Supplies,8,241.84,23.82
2025-10-12,Central,Furniture,5,139.58,39.15
2025-10-12,South,Office Supplies,8,529.17,25.42
2025-10-13,East,Technology,2,101.06,17.55
2025-10-13,South,Office Supplies,1,192.86,36.6
2025-10-13,Central,Furniture,4,197.85,68.25
2025-10-13,Central,Office Supplies,8,187.29,60.21
2025-10-14,Central,Furniture,3,311.26,17.47
2025-10-14,Central,Technology,5,268.43,83.79
2025-10-14,East,Furniture,5,20.97,1.81
2025-10-14,West,Office Supplies,2,125.86,48.57
2025-10-14,East,Technology,4,90.09,24.28
2025-10-14,East,Furniture,5,665.46,135.41
2025-10-15,West,Office Supplies,9,210.77,5.39
2025-10-15,Central,Furniture,3,188.45,59.58
2025-10-16,East,Office Supplies,1,289.17,109.89
2025-10-16,Central,Furniture,9,280.98,37.14
2025-10-16,Central,Technology,5,120.67,32.0
2025-10-16,West,Furniture,5,646.2,47.26
2025-10-16,East,Office Supplies,4,273.18,54.34
2025-10-16,East,Furniture,6,218.43,83.72
2025-10-16,East,Furniture,2,325.08,19.14
2025-10-17,Central,Furniture,7,179.76,41.54
2025-10-17,Central,Technology,7,186.43,43.56
2025-10-17,East,Technology,5,449.29,109.24
2025-10-17,South,Office Supplies,9,81.15,-0.95
2025-10-17,East,Technology,5,288.61,35.26
2025-10-18,Central,Furniture,3,66.17,0.6
2025-10-18,East,Office Supplies,1,579.09,-16.02
2025-10-18,East,Technology,1,248.72,64.24
2025-10-18,West,Technology,2,141.54,55.1
2025-10-18,South,Office Supplies,5,267.55,12.49
2025-10-18,East,Furniture,1,190.54,3.37
2025-10-19,East,Furniture,2,217.4,30.95
2025-10-19,East,Office Supplies,8,366.15,74.02
2025-10-19,Central,Technology,4,261.15,97.69
2025-10-19,East,Office Supplies,3,365.79,15.58
2025-10-19,East,Technology,6,164.14,62.61
2025-10-19,Central,Furniture,1,143.16,-1.58
2025-10-19,East,Technology,6,84.93,31.66
2025-10-20,East,Office Supplies,5,198.97,6.33
2025-10-20,Central,Office Supplies,5,195.82,66.28
2025-10-20,South,Office Supplies,4,410.12,106.86
2025-10-21,Central,Furniture,8,400.99,46.69
2025-10-21,East,Technology,8,227.27,59.01
2025-10-21,Central,Technology,7,429.74,24.15
2025-10-21,South,Office Supplies,3,228.49,-6.17
2025-10-21,Central,Technology,3,124.67,39.26
2025-10-21,East,Office Supplies,5,264.85,100.37
2025-10-21,East,Technology,5,146.49,-4.57
2025-10-22,Central,Furniture,5,190.1,64.8
2025-10-22,East,Furniture,6,109.8,42.86
2025-10-22,South,Technology,6,306.29,59.21
2025-10-22,East,Technology,9,66.03,-0.29
2025-10-22,West,Office Supplies,5,132.57,11.34
2025-10-23,Central,Office Supplies,5,429.31,41.64
2025-10-23,Central,Office Supplies,6,78.19,29.05
2025-10-23,East,Office Supplies,6,291.86,-0.47
2025-10-24,East,Technology,4,194.72,42.59
2025-10-24,West,Technology,9,444.82,133.17
2025-10-24,West,Technology,7,843.31,171.15
2025-10-24,Central,Furniture,7,156.68,0.06
2025-10-24,East,Technology,9,25.87,1.15
2025-10-24,East,Technology,1,277.69,104.57
2025-10-24,West,Office Supplies,9,296.12,110.46
2025-10-24,West,Technology,6,399.62,-12.45
2025-10-25,South,Office Supplies,9,34.51,5.68
2025-10-25,West,Office Supplies,3,450.8,139.99
2025-10-25,East,Office Supplies,5,270.17,12.0
2025-10-25,Central,Technology,4,273.41,93.4
2025-10-25,South,Technology,6,191.33,76.16
2025-10-25,Central,Furniture,4,185.97,37.85
2025-10-25,East,Office Supplies,3,111.07,34.66
2025-10-25,Central,Furniture,1,88.83,25.0
2025-10-25,East,Office Supplies,3,178.87,-4.82
2025-10-26,East,Furniture,4,122.87,11.64
2025-10-26,Central,Office Supplies,9,283.53,72.85
2025-10-26,East,Furniture,7,297.56,27.0
2025-10-26,East,Technology,2,334.44,116.32
2025-10-26,West,Office Supplies,1,53.47,16.7
2025-10-27,South,Furniture,7,317.8,107.28
2025-10-27,Central,Furniture,9,42.96,1.44
2025-10-27,Central,Office Supplies,8,153.87,4.75
2025-10-27,East,Technology,1,174.7,27.6
2025-10-28,East,Furniture,3,182.95,28.75
2025-10-28,South,Office Supplies,5,26.29,9.17
2025-10-28,South,Technology,5,418.66,158.04
2025-10-29,East,Furniture,6,344.91,60.95
2025-10-29,Central,Technology,5,211.93,2.95
2025-10-29,East,Office Supplies,5,235.06,77.32
2025-10-29,Central,Technology,4,116.42,18.71
2025-10-29,East,Technology,1,125.86,1.71
2025-10-30,South,Office Supplies,1,395.27,-6.82
2025-10-30,Central,Office Supplies,2,341.78,85.81
2025-10-30,East,Office Supplies,2,229.34,34.99
2025-10-30,West,Office Supplies,7,469.47,61.1
2025-10-30,Central,Office Supplies,7,113.72,32.46
2025-10-30,West,Office Supplies,9,120.31,43.16
2025-10-31,East,Technology,9,127.35,23.43
2025-10-31,Central,Technology,4,358.88,88.5
2025-10-31,East,Office Supplies,9,80.66,-3.39
2025-10-31,East,Technology,1,106.35,-4.35
2025-10-31,South,Furniture,7,278.57,21.8
2025-10-31,East,Furniture,1,357.52,1.33
2025-10-31,West,Technology,4,208.13,60.77
2025-10-31,Central,Office Supplies,4,403.39,95.49
2025-11-01,West,Office Supplies,9,691.35,8.98
2025-11-01,South,Technology,6,54.11,7.11
2025-11-01,East,Technology,3,209.81,78.12
2025-11-02,East,Technology,2,47.3,5.51
2025-11-02,East,Technology,1,453.08,161.5
2025-11-02,West,Furniture,6,639.44,86.56
2025-11-02,East,Office Supplies,4,285.2,46.77
2025-11-03,Central,Technology,4,101.19,28.16
2025-11-03,West,Office Supplies,8,76.89,4.44
2025-11-03,West,Furniture,8,172.66,21.35
2025-11-03,West,Technology,8,445.99,166.77
2025-11-03,West,Technology,9,101.95,15.84
2025-11-03,West,Office Supplies,2,74.3,-2.87
2025-11-03,West,Furniture,1,143.3,14.01
2025-11-03,Central,Furniture,7,34.29,-0.12
2025-11-03,East,Technology,8,240.27,69.56
2025-11-03,South,Technology,7,195.8,43.48
2025-11-03,Central,Furniture,2,217.35,72.64
2025-11-03,East,Furniture,1,367.78,6.77
2025-11-05,West,Furniture,4,151.9,11.0
2025-11-05,South,Technology,9,401.32,125.6
2025-11-05,West,Technology,3,472.11,186.29
2025-11-05,South,Technology,6,60.04,3.67
2025-11-05,East,Office Supplies,4,570.08,149.48
2025-11-05,East,Furniture,3,569.44,72.36
2025-11-05,Central,Furniture,8,401.35,113.36
2025-11-06,Central,Office Supplies,2,119.1,45.14
2025-11-06,East,Technology,3,277.91,70.23
2025-11-06,West,Office Supplies,4,5.19,0.61
2025-11-06,Central,Furniture,2,172.17,31.37
2025-11-06,East,Technology,7,296.68,105.03
2025-11-07,East,Office Supplies,6,210.12,5.55
2025-11-07,East,Office Supplies,7,440.33,12.63
2025-11-07,East,Office Supplies,2,322.68,80.51
2025-11-07,East,Furniture,9,235.56,22.3
2025-11-07,West,Furniture,4,173.52,25.06
2025-11-07,West,Office Supplies,6,1043.94,100.83
2025-11-07,South,Technology,2,62.67,20.78
2025-11-07,East,Furniture,5,188.9,-7.89
2025-11-08,West,Technology,5,369.04,29.22
2025-11-08,South,Office Supplies,9,243.84,90.47
2025-11-08,Central,Furniture,5,725.12,259.84
2025-11-08,Central,Furniture,6,807.6,129.81
2025-11-08,East,Technology,2,203.04,10.8
2025-11-08,East,Office Supplies,6,337.02,131.19
2025-11-08,West,Office Supplies,1,187.11,8.44
2025-11-08,West,Technology,1,384.8,63.33
2025-11-09,East,Furniture,3,283.13,41.96
2025-11-09,South,Furniture,1,242.47,39.44
2025-11-09,West,Furniture,8,398.26,83.43
2025-11-09,East,Technology,8,338.79,65.43
2025-11-10,East,Technology,7,167.33,17.74
2025-11-10,South,Technology,1,79.03,30.89
2025-11-10,South,Technology,2,132.06,52.41
2025-11-10,West,Technology,4,68.93,19.1
2025-11-10,South,Office Supplies,7,105.51,30.33
2025-11-10,West,Furniture,9,20.98,4.82
2025-11-10,South,Technology,7,101.73,-4.42
2025-11-11,Central,Office Supplies,4,125.83,14.73
2025-11-11,Central,Office Supplies,2,145.94,39.05
2025-11-11,Central,Technology,6,773.74,48.92
2025-11-11,South,Office Supplies,2,230.7,42.97
2025-11-12,South,Office Supplies,1,129.36,50.99
2025-11-12,West,Technology,8,457.01,109.94
2025-11-12,Central,Technology,4,76.69,14.36
2025-11-12,East,Furniture,6,41.32,10.58
2025-11-12,Central,Office Supplies,6,403.57,16.49
2025-11-12,West,Office Supplies,3,291.85,108.77
2025-11-12,East,Technology,8,275.29,35.07
2025-11-13,South,Technology,1,171.27,59.05
2025-11-13,East,Technology,3,130.13,3.71
2025-11-13,Central,Office Supplies,2,204.51,39.74
2025-11-13,West,Technology,4,296.74,23.02
2025-11-14,Central,Technology,6,647.87,200.08
2025-11-14,East,Office Supplies,8,139.73,30.31
2025-11-14,East,Furniture,6,71.27,6.8
2025-11-14,West,Office Supplies,4,397.59,66.75
2025-11-14,Central,Office Supplies,1,84.94,25.7
2025-11-15,West,Office Supplies,3,119.03,21.55
2025-11-15,East,Office Supplies,5,53.56,18.21
2025-11-15,Central,Office Supplies,5,51.85,6.94
2025-11-15,East,Furniture,5,342.97,-6.51
2025-11-15,Central,Furniture,6,53.92,9.11
2025-11-15,East,Furniture,8,80.73,-3.94
2025-11-15,South,Furniture,3,23.49,7.47
2025-11-15,Central,Office Supplies,6,618.42,107.54
2025-11-16,South,Furniture,2,308.53,25.68
2025-11-16,Central,Technology,6,153.02,18.49
2025-11-16,West,Technology,5,134.14,44.37
2025-11-16,East,Technology,2,170.36,63.34
2025-11-16,East,Office Supplies,1,483.48,145.31
2025-11-17,West,Technology,7,105.06,28.1
2025-11-17,Central,Office Supplies,4,160.73,19.47
2025-11-17,West,Office Supplies,3,213.79,40.98
2025-11-17,West,Technology,9,204.28,-2.44
2025-11-17,West,Technology,4,229.2,23.58
2025-11-18,East,Furniture,6,143.85,8.19
2025-11-18,Central,Office Supplies,2,250.56,78.34
2025-11-18,Central,Office Supplies,5,125.69,-2.43
2025-11-18,South,Office Supplies,2,416.39,36.59
2025-11-18,Central,Technology,8,237.63,90.11
2025-11-19,East,Furniture,8,505.02,153.94
2025-11-19,South,Office Supplies,5,168.02,7.56
2025-11-19,South,Technology,5,66.9,9.46
2025-11-19,East,Technology,4,200.9,69.27
2025-11-19,East,Technology,3,168.84,-5.13
2025-11-19,East,Office Supplies,3,403.04,14.54
2025-11-19,Central,Office Supplies,2,271.66,33.62
2025-11-19,South,Technology,4,116.17,-3.31
2025-11-19,Central,Furniture,5,211.15,77.76
2025-11-19,East,Office Supplies,8,105.6,10.1
2025-11-20,East,Furniture,3,182.61,56.99
2025-11-20,Central,Furniture,3,37.28,7.57
2025-11-20,Central,Office Supplies,8,321.46,105.77
2025-11-20,South,Technology,2,175.1,17.17
2025-11-21,Central,Office Supplies,9,73.39,16.53
2025-11-21,East,Technology,8,51.63,19.06
2025-11-21,East,Furniture,4,184.45,28.43
2025-11-21,East,Office Supplies,3,278.14,100.45
2025-11-21,South,Technology,3,350.07,4.59
2025-11-21,East,Furniture,3,68.89,0.53
2025-11-21,West,Office Supplies,6,309.73,16.58
2025-11-21,East,Technology,6,104.11,28.05
2025-11-21,East,Technology,2,573.15,176.44
2025-11-22,East,Technology,6,105.36,25.78
2025-11-22,West,Furniture,4,384.51,-16.75
2025-11-22,Central,Technology,1,119.62,14.43
2025-11-22,East,Office Supplies,2,190.81,58.74
2025-11-22,South,Technology,5,110.59,1.04
2025-11-22,East,Furniture,2,930.18,62.68
2025-11-22,East,Furniture,9,90.23,29.34
2025-11-22,West,Furniture,7,267.1,-6.68
2025-11-23,South,Office Supplies,5,436.09,173.94
2025-11-23,South,Office Supplies,6,476.34,112.94
2025-11-23,Central,Furniture,6,300.17,23.52
2025-11-23,Central,Office Supplies,9,836.38,-26.07
2025-11-23,East,Furniture,7,410.03,111.2
2025-11-23,Central,Furniture,3,405.51,24.8
2025-11-23,East,Technology,7,244.27,86.44
2025-11-23,South,Office Supplies,6,172.46,59.19
2025-11-23,Central,Office Supplies,1,214.25,61.15
2025-11-23,East,Furniture,6,312.3,88.38
2025-11-24,South,Office Supplies,3,326.41,63.1
2025-11-24,East,Technology,5,177.29,-4.71
2025-11-24,West,Office Supplies,6,192.91,21.2
2025-11-24,East,Furniture,4,180.21,28.17
2025-11-24,South,Furniture,9,253.5,75.9
2025-11-24,East,Technology,9,384.15,15.06
2025-11-24,West,Office Supplies,1,274.82,46.71
2025-11-24,Central,Office Supplies,4,255.04,7.09
2025-11-25,West,Technology,7,364.38,16.58
2025-11-25,Central,Technology,8,573.46,187.21
2025-11-25,East,Office Supplies,9,142.63,53.81
2025-11-25,Central,Technology,2,374.72,39.36
2025-11-25,Central,Technology,8,305.19,99.0
2025-11-25,Central,Office Supplies,1,30.96,6.57
2025-11-26,South,Technology,7,726.45,83.22
2025-11-26,Central,Office Supplies,9,26.0,7.1
2025-11-26,Central,Technology,2,202.85,76.2
2025-11-26,Central,Technology,2,620.82,210.65
2025-11-27,Central,Office Supplies,1,115.48,8.75
2025-11-27,East,Technology,1,238.67,59.8
2025-11-27,East,Furniture,5,501.18,144.86
2025-11-27,West,Office Supplies,6,147.76,46.72
2025-11-27,East,Furniture,1,130.11,50.85
2025-11-27,East,Technology,7,322.54,67.02
2025-11-27,East,Office Supplies,3,88.26,17.74
2025-11-27,East,Office Supplies,3,188.56,34.18
2025-11-28,West,Office Supplies,2,222.53,57.58
2025-11-28,West,Furniture,3,164.9,64.04
2025-11-28,East,Technology,6,657.52,206.99
2025-11-28,East,Office Supplies,9,241.09,54.13
2025-11-28,West,Technology,8,649.74,181.52
2025-11-28,South,Technology,9,228.87,86.33
2025-11-28,Central,Technology,4,307.42,76.03
2025-11-28,West,Furniture,5,45.54,5.92
2025-11-29,West,Technology,8,256.73,77.97
2025-11-29,Central,Office Supplies,1,266.67,77.34
2025-11-29,East,Office Supplies,2,88.79,-3.5
2025-11-29,East,Technology,9,203.94,27.68
2025-11-29,Central,Furniture,8,264.87,-11.22
2025-11-29,West,Technology,1,203.32,22.08
2025-11-30,Central,Technology,4,196.53,10.06
2025-11-30,East,Technology,3,66.06,8.14
2025-11-30,South,Office Supplies,5,910.42,292.15
2025-11-30,East,Office Supplies,8,211.98,50.68
2025-11-30,South,Technology,1,229.98,37.28
2025-12-01,Central,Office Supplies,1,63.44,21.31
2025-12-01,East,Office Supplies,1,411.92,107.54
2025-12-01,East,Furniture,4,152.41,14.61
2025-12-01,East,Technology,1,370.32,89.61
2025-12-01,West,Furniture,4,175.3,48.65
2025-12-01,West,Furniture,6,596.8,164.94
2025-12-02,West,Furniture,7,122.6,8.56
2025-12-02,East,Office Supplies,7,100.03,15.51
2025-12-02,Central,Technology,3,91.31,34.8
2025-12-02,West,Office Supplies,7,689.59,88.84
2025-12-02,West,Technology,1,282.9,23.15
2025-12-02,West,Office Supplies,8,159.96,23.5
2025-12-02,Central,Furniture,7,470.29,-14.54
2025-12-03,Central,Office Supplies,5,247.07,13.81
2025-12-03,East,Office Supplies,3,62.64,7.54
2025-12-03,East,Furniture,6,205.09,10.89
2025-12-04,East,Furniture,1,75.28,5.39
2025-12-04,South,Technology,1,256.07,98.5
2025-12-04,South,Office Supplies,2,124.73,28.93
2025-12-05,East,Furniture,5,405.9,66.88
2025-12-05,East,Office Supplies,5,372.84,12.63
2025-12-05,East,Technology,4,250.04,72.29
2025-12-05,Central,Technology,6,73.34,25.31
2025-12-05,West,Furniture,1,31.27,6.31
2025-12-06,Central,Office Supplies,8,278.53,30.41
2025-12-06,South,Technology,4,94.47,16.34
2025-12-06,Central,Technology,3,138.71,27.07
2025-12-06,Central,Furniture,4,640.07,198.26
2025-12-06,East,Technology,9,298.65,74.6
2025-12-06,West,Furniture,8,122.3,44.92
2025-12-06,South,Office Supplies,5,643.14,-1.81
2025-12-06,East,Office Supplies,4,467.59,28.27
2025-12-06,West,Office Supplies,1,162.12,52.2
2025-12-07,East,Technology,5,72.39,22.16
2025-12-07,East,Technology,3,515.34,24.1
2025-12-07,West,Technology,1,201.26,-9.06
2025-12-07,South,Technology,6,385.68,-7.29
2025-12-08,Central,Office Supplies,1,89.12,24.87
2025-12-08,South,Technology,5,325.48,16.03
2025-12-08,West,Technology,3,24.9,2.83
2025-12-08,West,Technology,7,72.86,0.05
2025-12-08,Central,Technology,9,379.3,25.53
2025-12-08,West,Furniture,1,133.25,0.86
2025-12-08,East,Furniture,4,266.61,23.96
2025-12-08,East,Furniture,5,291.99,66.52
2025-12-08,South,Technology,9,244.58,43.72
2025-12-09,West,Furniture,2,103.25,39.08
2025-12-09,South,Office Supplies,1,408.88,-18.19
2025-12-09,South,Technology,7,630.3,45.96
2025-12-10,South,Furniture,3,49.41,6.06
2025-12-10,West,Office Supplies,7,390.18,3.9
2025-12-10,Central,Furniture,1,593.02,7.86
2025-12-10,West,Office Supplies,8,363.96,71.74
2025-12-10,East,Office Supplies,4,163.87,3.16
2025-12-10,Central,Technology,3,410.56,125.68
2025-12-11,West,Office Supplies,9,291.31,27.06
2025-12-11,East,Furniture,8,436.56,98.04
2025-12-11,West,Furniture,9,317.52,33.88
2025-12-12,East,Technology,2,297.27,71.64
2025-12-12,Central,Office Supplies,8,34.44,6.89
2025-12-12,East,Furniture,9,469.17,140.53
2025-12-12,East,Office Supplies,3,422.11,42.74
2025-12-12,West,Office Supplies,1,572.04,39.08
2025-12-13,South,Furniture,2,210.28,73.17
2025-12-13,East,Office Supplies,7,276.74,76.21
2025-12-13,Central,Technology,1,771.53,258.79
2025-12-13,East,Office Supplies,2,92.37,8.97
2025-12-13,East,Furniture,3,322.43,44.78
2025-12-13,Central,Furniture,7,421.69,33.93
2025-12-13,East,Technology,8,134.34,9.52
2025-12-14,South,Furniture,8,219.31,3.31
2025-12-14,Central,Office Supplies,3,17.75,3.06
2025-12-14,South,Technology,8,228.06,-8.51
2025-12-14,West,Technology,9,95.45,7.49
2025-12-14,Central,Office Supplies,2,282.33,35.04
2025-12-14,West,Technology,8,450.2,26.48
2025-12-14,Central,Technology,6,379.64,1.31
2025-12-14,West,Office Supplies,7,21.41,4.2
2025-12-14,West,Furniture,4,479.75,-9.1
2025-12-14,Central,Technology,8,220.57,-4.9
2025-12-15,South,Furniture,7,340.52,119.93
2025-12-15,East,Technology,8,148.58,-6.83
2025-12-15,South,Office Supplies,3,505.83,95.33
2025-12-15,West,Office Supplies,1,291.28,30.29
2025-12-15,Central,Technology,3,97.25,19.17
2025-12-15,Central,Office Supplies,2,175.11,63.71
2025-12-15,South,Furniture,9,620.23,58.98
2025-12-16,Central,Furniture,5,287.07,43.71
2025-12-16,East,Furniture,5,330.91,-8.46
2025-12-16,East,Office Supplies,1,74.63,27.35
2025-12-16,East,Office Supplies,9,31.76,3.46
2025-12-16,West,Technology,4,71.87,27.56
2025-12-16,East,Furniture,1,69.58,13.0
2025-12-16,East,Office Supplies,8,85.14,24.79
2025-12-17,East,Office Supplies,1,571.33,12.7
2025-12-17,East,Office Supplies,5,203.89,-0.99
2025-12-17,South,Furniture,2,381.57,82.96
2025-12-17,East,Technology,7,113.07,10.98
2025-12-17,West,Technology,6,47.34,14.93
2025-12-18,West,Technology,7,777.44,241.77
2025-12-18,South,Office Supplies,4,503.24,137.19
2025-12-18,East,Technology,7,175.89,-1.48
2025-12-18,South,Office Supplies,4,142.03,31.88
2025-12-19,West,Furniture,2,387.54,42.7
2025-12-19,South,Office Supplies,9,269.13,102.75
2025-12-19,East,Technology,5,291.88,24.01
2025-12-19,Central,Furniture,9,332.79,104.04
2025-12-19,West,Technology,4,408.02,153.66
2025-12-19,South,Technology,2,320.83,86.67
2025-12-19,West,Technology,4,56.72,13.12
2025-12-19,East,Technology,6,113.87,14.8
2025-12-20,Central,Technology,7,196.99,9.52
2025-12-20,West,Furniture,2,192.27,72.48
2025-12-20,East,Office Supplies,3,217.99,48.77
2025-12-21,East,Office Supplies,3,167.71,38.39
2025-12-21,Central,Office Supplies,2,849.46,299.39
2025-12-21,East,Technology,6,364.4,39.03
2025-12-21,Central,Office Supplies,5,324.74,19.68
2025-12-21,West,Office Supplies,1,146.15,22.79
2025-12-21,East,Technology,6,98.18,6.5
2025-12-21,Central,Office Supplies,5,99.07,22.05
2025-12-21,West,Furniture,5,165.76,11.2
2025-12-21,East,Office Supplies,6,201.31,-5.44
2025-12-21,East,Technology,3,74.23,16.61
2025-12-22,East,Furniture,5,205.01,25.95
2025-12-22,East,Furniture,5,310.46,55.08
2025-12-22,Central,Furniture,4,39.09,0.94
2025-12-22,Central,Furniture,7,217.47,43.4
2025-12-22,East,Technology,3,478.69,128.3
2025-12-22,West,Furniture,2,220.28,-6.11
2025-12-22,South,Technology,1,344.4,134.69
2025-12-22,East,Office Supplies,9,1216.78,63.4
2025-12-22,East,Technology,8,142.36,-0.11
2025-12-22,West,Technology,6,83.18,3.31
2025-12-22,South,Technology,9,244.8,79.45
2025-12-23,East,Office Supplies,1,506.84,35.43
2025-12-23,West,Furniture,9,830.82,172.76
2025-12-24,East,Technology,7,61.77,4.59
2025-12-24,West,Technology,9,197.31,74.83
2025-12-24,South,Furniture,6,32.59,7.87
2025-12-24,Central,Furniture,9,414.4,97.66
2025-12-24,East,Furniture,7,302.49,113.89
2025-12-25,East,Technology,4,384.9,11.35
2025-12-25,West,Technology,5,390.4,1.56
2025-12-25,East,Furniture,3,318.99,37.81
2025-12-25,South,Furniture,8,285.85,15.42
2025-12-25,East,Technology,5,160.45,5.39
2025-12-25,East,Technology,1,220.39,-2.29
2025-12-25,West,Office Supplies,4,348.29,92.34
2025-12-25,West,Technology,4,265.0,88.99
2025-12-26,South,Technology,1,414.72,62.4
2025-12-26,Central,Office Supplies,6,370.3,49.54
2025-12-26,South,Furniture,5,67.07,24.79
2025-12-26,Central,Office Supplies,3,212.97,0.49
2025-12-27,East,Office Supplies,4,116.86,36.13
2025-12-27,South,Furniture,5,649.41,247.58
2025-12-28,East,Office Supplies,1,81.02,31.01
2025-12-28,East,Technology,5,106.85,41.46
2025-12-28,East,Office Supplies,5,120.01,47.35
2025-12-29,West,Technology,5,314.79,0.54
2025-12-29,Central,Office Supplies,6,425.94,113.24
2025-12-29,West,Technology,9,341.34,104.3
2025-12-29,South,Office Supplies,7,144.69,52.24
2025-12-30,West,Technology,9,190.04,64.93
2025-12-30,West,Office Supplies,2,370.73,138.6
2025-12-30,South,Furniture,5,261.91,82.56
2025-12-30,East,Office Supplies,9,402.97,-17.07
2025-12-30,West,Office Supplies,8,135.27,52.86
2025-12-31,Central,Office Supplies,3,288.57,71.57
2025-12-31,East,Furniture,1,114.8,22.91
2025-12-31,South,Furniture,5,209.69,60.99
2025-12-31,South,Office Supplies,1,153.31,45.13
2025-12-31,Central,Technology,1,121.86,20.6
2025-12-31,West,Technology,7,41.04,15.84
